# test subtest run checkout repeat value unit host
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649462400 001 3648105875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649462400 002 3656501250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649462400 003 3549913750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649462400 004 3716946625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649548800 000 3644177500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649548800 001 3729330500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649548800 002 3647665750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649548800 003 3733745000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649548800 004 3533744250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649635200 000 3670280875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649635200 001 3659597875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649635200 002 3777100000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649635200 003 3684107125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649635200 004 3647631500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649721600 000 3721767875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649721600 001 3691716750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649721600 002 3681420750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649721600 003 3629896625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649721600 004 3648103500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649808000 000 3646956375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649808000 001 3704203625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649808000 002 3705894625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649808000 003 3663149250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649808000 004 3736365125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649894400 000 3719069875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649894400 001 3710292125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649894400 002 3675189125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649894400 003 3657383000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649894400 004 3675634250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649980800 000 3635370000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649980800 001 3634492500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649980800 002 3657847250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649980800 003 3592169500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1649980800 004 3614254000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650067200 000 3696858500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650067200 001 3614071000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650067200 002 3660037000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650067200 003 3623589875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650067200 004 3582688375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650153600 000 3648509000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650153600 001 3575964750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650153600 002 3577233750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650153600 003 3593835875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650153600 004 3643556375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650240000 000 3588713750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650240000 001 3659533250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650240000 002 3560266375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650240000 003 3649794500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650240000 004 3547427250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650326400 000 3656595000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650326400 001 3578929375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650326400 002 3519410250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650326400 003 3562827125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650326400 004 3528094625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650412800 000 3528671375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650412800 001 3752470375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650412800 002 3702611250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650412800 003 3701126875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650412800 004 3608436625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650499200 000 3717205250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650499200 001 3759018500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650499200 002 3573735250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650499200 003 3739024375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650499200 004 3513043250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650585600 000 3761916750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650585600 001 3660978750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650585600 002 3776826500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650585600 003 3653169625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650585600 004 3716803125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650672000 000 3566476875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650672000 001 3728559750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650672000 002 3614727250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650672000 003 3475884250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650672000 004 3642386000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650758400 000 3641948625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650758400 001 3588810750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650758400 002 3627543750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650758400 003 3715302500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650758400 004 3611890000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650844800 000 3568400625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650844800 001 3649790500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650844800 002 3634055750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650844800 003 3578636125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650844800 004 3605421500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650931200 000 3603136875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650931200 001 3589567250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650931200 002 3552222625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650931200 003 3597690750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1650931200 004 3512742500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651017600 000 3638873500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651017600 001 3598550000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651017600 002 3705083750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651017600 003 3646417250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651017600 004 3700026500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651104000 000 3672349125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651104000 001 3638440000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651104000 002 3635370750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651104000 003 3598976000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651104000 004 3588288500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651190400 000 3541933875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651190400 001 3591200000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651190400 002 3662230375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651190400 003 3542679625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651190400 004 3617280375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651276800 000 3693313125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651276800 001 3715293375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651276800 002 3719668250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651276800 003 3643263625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651276800 004 3737156250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651363200 000 3617515875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651363200 001 3659511500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651363200 002 3680837375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651363200 003 3596405500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1651283059 1651363200 004 3648986125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649116800 000 3649827500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649116800 001 3490946000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649116800 002 3650600375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649116800 003 3505274500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649116800 004 3699547000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649203200 000 3749617375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649203200 001 3619693125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649203200 002 3520069500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649203200 003 3650464250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649203200 004 3741319125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649289600 000 3560121875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649289600 001 3537285125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649289600 002 3740270750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649289600 003 3523062625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649289600 004 3561488375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649376000 000 3495235125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649376000 001 3525915875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649376000 002 3649306625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649376000 003 3707240250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649376000 004 3674931125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649462400 000 3423804875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649462400 001 3650617250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649462400 002 3641442375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649462400 003 3601584375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649462400 004 3516055250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649548800 000 3737911250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649548800 001 3553221500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649548800 002 3550670000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649548800 003 3625729875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649548800 004 3504182125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649635200 000 3712565375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649635200 001 3506537500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649635200 002 3629567875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649635200 003 3530177625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649635200 004 3467335250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649721600 000 3547408625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649721600 001 3515870750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649721600 002 3546402375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649721600 003 3537130125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649721600 004 3523901875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649808000 000 3548806000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649808000 001 3763863625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649808000 002 3679584125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649808000 003 3604224125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649808000 004 3560118500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649894400 000 3540279625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649894400 001 3704089125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649894400 002 3547821500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649894400 003 3462387125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649894400 004 3541419375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649980800 000 3596080000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649980800 001 3507255125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649980800 002 3645029375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649980800 003 3486547250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1649980800 004 3617928375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650067200 000 3480078875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650067200 001 3605325250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650067200 002 3704619000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650067200 003 3493821125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650067200 004 3483814875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650153600 000 3654714500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650153600 001 3486258250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650153600 002 3460889750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650153600 003 3482990750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650153600 004 3565235625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650240000 000 3668643625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650240000 001 3398432750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650240000 002 3436772500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650240000 003 3458709875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650240000 004 3466971625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650326400 000 3651281125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650326400 001 3556746750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650326400 002 3455040875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650326400 003 3544728250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650326400 004 3500314625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650412800 000 3511156750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650412800 001 3623601750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650412800 002 3643301250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650412800 003 3685600875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650412800 004 3728998250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650499200 000 3600568875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650499200 001 3500667500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650499200 002 3510200250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650499200 003 3659929500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650499200 004 3513257000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650585600 000 3562977375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650585600 001 3588421125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650585600 002 3692110375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650585600 003 3557499875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650585600 004 3674265125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650672000 000 3685941750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650672000 001 3513877875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650672000 002 3481808875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650672000 003 3614142000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650672000 004 3490603875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650758400 000 3643285375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650758400 001 3506255375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650758400 002 3539147875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650758400 003 3488140125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650758400 004 3504145625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650844800 000 3634215250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650844800 001 3464908000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650844800 002 3499946375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650844800 003 3595373750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650844800 004 3474070000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650931200 000 3599030000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650931200 001 3550420375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650931200 002 3558508750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650931200 003 3451387625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1650931200 004 3513403125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651017600 000 3504151625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651017600 001 3608421375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651017600 002 3509005125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651017600 003 3629364000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651017600 004 3575010750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651104000 000 3671488875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651104000 001 3621097125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651104000 002 3610034125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651104000 003 3632320500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651104000 004 3500233375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651190400 000 3570157125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651190400 001 3598887750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651190400 002 3567008125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651190400 003 3522999250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651190400 004 3542577750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651276800 000 3694395500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651276800 001 3575220000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651276800 002 3509387500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651276800 003 3497383625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651276800 004 3559891625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651363200 000 3621027750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651363200 001 3655860250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651363200 002 3482884500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651363200 003 3454881625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1651283059 1651363200 004 3479592250 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1651525571 1651276800 000 3440000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1651525571 1651276800 001 3480000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1651525571 1651276800 002 3510000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1651525571 1651276800 003 3450000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1651525571 1651276800 004 3450000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1651525571 1651303235 000 3430000000 bits/sec ot14
